SalesID,Date,ProductID,CustomerID,Quantity,UnitPrice,SalesAmount,Cost,Profit
f4aa94c8-ed58-4e6d-a72e-efeb85c5adff,2024-05-05,P23,C57,15,114.17,1712.55,1476.96,235.59
5963de09-923b-40c9-82df-2eb03a94a36c,2024-02-24,P24,C91,11,291.7,3208.7,2657.63,551.07
20bc04a2-5104-4e5a-a0ce-fc69834f6345,2023-03-16,P28,C12,2,316.5,633.0,457.78,175.22
8fa7139f-093a-4a9f-8dfb-c8ebcb84d9b4,2023-02-08,P26,C92,8,176.94,1415.52,1173.87,241.65
2af4dec1-6638-433e-9153-a5592c64419d,2024-08-13,P7,C17,18,113.2,2037.6,1608.39,429.21
f6d90dca-ce1a-4502-91cd-e081e0e3c210,2024-06-26,P5,C44,14,424.62,5944.68,3655.03,2289.65
68b8fff4-1c5b-4d6c-8cb8-b6299df5842b,2023-10-06,P47,C56,11,129.45,1423.95,965.85,458.1
0757c311-31c5-47b4-9c8c-51b06ec6524f,2023-04-02,P23,C7,18,114.17,2055.06,1485.87,569.19
dedb5538-5e0f-4c6e-864a-b003b9787c63,2023-03-29,P13,C90,18,321.12,5780.16,4691.92,1088.24
306f8aad-2447-461e-877d-eb5df2ced722,2023-04-24,P33,C5,20,392.6,7852.0,5017.39,2834.61
114097f3-8968-4160-9155-490514105366,2023-04-03,P29,C7,6,407.12,2442.72,2080.94,361.78
b27a89bd-58cb-4fd8-ba33-eee7e3288961,2023-03-09,P43,C2,17,101.05,1717.85,1108.21,609.64
d449794f-561e-4f48-8e85-48ba89912e8c,2024-04-27,P28,C53,20,316.5,6330.0,5324.63,1005.37
b01e8248-ecce-474b-822f-c03939fd61ae,2023-11-01,P2,C22,11,126.5,1391.5,1105.21,286.29
183167c7-3b1c-4cfe-b90f-a355e4c686ce,2024-09-28,P31,C62,16,174.36,2789.76,2217.02,572.74
2a9e6933-dbde-42d7-9eac-167cf8f1cf2f,2023-04-30,P49,C92,16,273.26,4372.16,3145.04,1227.12
5406a9db-af48-47de-9139-af79f16c6411,2023-01-10,P18,C97,7,338.93,2372.51,1483.87,888.64
2d18c72d-79a3-4d1f-b7dd-9d1662517b06,2023-06-02,P2,C58,16,126.5,2024.0,1249.2,774.8
bc23c394-ae8d-4b68-8bc2-195caa7b21d5,2023-10-29,P20,C71,13,471.96,6135.48,5221.87,913.61
1ee1f905-c6d8-4cb6-9402-ef23dc8a0e29,2023-10-19,P40,C42,12,349.03,4188.36,3223.0,965.36
383dc4ee-de48-4a60-8062-433eed941350,2023-01-19,P16,C38,1,315.68,315.68,226.68,89.0
9d82aece-68d8-4487-b68c-5c066499287e,2023-10-08,P15,C51,19,183.37,3484.03,2182.95,1301.08
fe5d4e97-1bda-4f90-ba85-fd2f446bec2a,2024-05-11,P47,C85,15,129.45,1941.75,1507.01,434.74
a08f2366-a2f1-40f4-b64d-b54450a8aac9,2023-04-03,P49,C75,8,273.26,2186.08,1562.12,623.96
7abf08bd-fd43-432d-9f9b-67bbb78bdebc,2024-08-04,P21,C34,9,243.02,2187.18,1424.13,763.05
5049a224-6fa9-4c5e-ad1b-dba11c834330,2023-05-07,P23,C96,14,114.17,1598.38,1115.85,482.53
2b4a98a2-a9c6-4d5f-a14b-0cfa7fe64eaa,2024-06-08,P32,C4,17,407.19,6922.23,4280.82,2641.41
a86372a0-0d04-4356-8018-14e99951975a,2023-12-05,P31,C53,3,174.36,523.08,333.74,189.34
4b70b646-0345-4eb9-ae8f-f79a129369ed,2023-06-16,P43,C49,8,101.05,808.4,647.03,161.37
23b4fbfe-5a2f-4848-b540-fc13c1339427,2023-08-18,P32,C24,16,407.19,6515.04,3992.05,2522.99
aaca858a-8c2f-4ae7-b4f4-8913fded0d88,2024-04-28,P49,C27,7,273.26,1912.82,1402.44,510.38
132da42a-d353-48f6-9ab3-c12398fcf7a2,2024-04-21,P23,C42,20,114.17,2283.4,1531.31,752.09
0bce0e1b-3c23-4cfb-8c70-4087c1a3ecdf,2023-11-08,P14,C47,14,19.64,274.96,237.15,37.81
391b0227-9bd1-4a6e-99b5-b81be1a25b75,2023-12-10,P31,C19,4,174.36,697.44,458.17,239.27
a7049e8d-c162-42b9-bf40-b44c0f782016,2024-12-13,P4,C2,20,470.45,9409.0,8399.28,1009.72
859963be-dde7-44aa-99dd-489dbba0e825,2023-06-27,P34,C98,5,375.84,1879.2,1343.38,535.82
c4214e8c-8990-4ec9-b336-efd2bbc3bf79,2024-08-06,P8,C10,19,464.41,8823.79,5585.23,3238.56
879dd990-f228-45bb-b83b-786c2eebb4c2,2023-03-26,P46,C92,20,14.43,288.6,193.99,94.61
5bffe698-ed5f-4083-8b9c-b698f0b919d9,2024-07-20,P10,C3,2,460.47,920.94,609.54,311.4
e02eb2e3-1b23-4f3d-84c5-2ed39a41777c,2024-12-02,P17,C84,2,27.34,54.68,40.85,13.83
308f6157-ec76-4d8e-b77d-d04f320b1234,2024-09-23,P3,C56,7,481.93,3373.51,2972.9,400.61
9146ad11-7c79-4148-a75d-7819b68ef75c,2024-10-30,P13,C66,14,321.12,4495.68,3869.96,625.72
07d293e0-e60b-47e5-baa5-11f7128fb46a,2023-11-06,P38,C25,12,283.61,3403.32,2242.84,1160.48
60e58153-f58b-4b67-8aec-f44ecce9e7da,2024-09-23,P45,C56,13,17.14,222.82,136.66,86.16
3b9ed042-5dca-4818-9d50-2bd1cd88a4bf,2023-01-09,P4,C35,7,470.45,3293.15,2628.69,664.46
1233bd58-8905-4e38-ac09-9d5c113fe57c,2023-07-29,P6,C9,17,418.17,7108.89,4856.51,2252.38
8faa6fb1-e857-4147-ab7b-827c4692ef4e,2024-12-15,P46,C71,3,14.43,43.29,33.42,9.87
11249aed-6780-47f9-b4c1-0aff75ecf5be,2023-07-31,P10,C41,2,460.47,920.94,729.37,191.57
5e3f3bc3-7e86-4317-8e14-37eb3592cb0b,2023-09-09,P10,C55,12,460.47,5525.64,4581.41,944.23
19ea39ea-30cd-48a9-8d96-39acfb5ec518,2024-09-21,P26,C48,13,176.94,2300.22,2024.57,275.65
3e9b0828-1eab-4c50-9c53-10a7c308fc52,2023-09-13,P21,C50,10,243.02,2430.2,1907.83,522.37
af2f18fd-5d5a-449c-b058-bd26a2e0d1d0,2023-03-29,P15,C9,14,183.37,2567.18,1934.14,633.04
c9a2748a-b240-47e4-9da5-748e63747417,2023-12-11,P7,C47,15,113.2,1698.0,1287.17,410.83
cc5b1e6a-a1a4-43a3-a523-dd27128de52b,2024-01-11,P29,C28,3,407.12,1221.36,958.73,262.63
942c569d-9396-4d4e-9416-f13244ba6294,2024-10-20,P16,C79,13,315.68,4103.84,2489.26,1614.58
38420fd6-8e18-43f0-b8ce-442a641e4fe3,2023-02-28,P12,C24,18,271.39,4885.02,3697.83,1187.19
766dfbae-2ae6-496d-ac2a-8c280be5844a,2024-02-29,P44,C63,18,270.77,4873.86,3185.97,1687.89
a0d0e37b-71fb-45da-8096-633a8e9c008c,2024-08-30,P39,C83,13,474.87,6173.31,4299.62,1873.69
a4fb6971-a026-4a84-93b7-fb1c066de3fd,2024-12-21,P37,C72,10,454.18,4541.8,4011.95,529.85
cbcfd0ba-5c9a-4a06-a46c-f93a2408192a,2024-12-25,P42,C18,4,154.43,617.72,440.02,177.7
b2d59a00-c928-4b3a-af3d-1cec0a16c688,2023-11-07,P35,C64,1,69.48,69.48,58.26,11.22
28856685-29f8-4e6a-af03-56a3950af105,2024-12-15,P15,C36,16,183.37,2933.92,2149.84,784.08
9b9dc742-ca6f-40dc-91c1-c9c6e5fe8bc0,2024-09-24,P4,C28,19,470.45,8938.55,7632.65,1305.9
a2bb5274-feec-4483-9a73-57fee6740a15,2023-10-14,P27,C56,8,38.39,307.12,273.87,33.25
b85389de-dc38-467d-a325-9b044f9ea071,2023-11-10,P22,C80,5,482.4,2412.0,1903.47,508.53
d74d7ae5-55f9-4af9-a9f1-fa3841418f93,2023-07-17,P19,C63,13,172.06,2236.78,1956.29,280.49
dc0859f5-d1ea-4e40-937e-e4dbb63af86d,2024-05-29,P47,C97,16,129.45,2071.2,1857.93,213.27
2a42f0b3-8526-4749-9996-858ea252f8d1,2023-11-03,P23,C88,3,114.17,342.51,258.97,83.54
5608da92-7798-4cd0-b0a3-4bc2cd7f257a,2023-09-18,P37,C29,6,454.18,2725.08,2329.57,395.51
411884a6-f3c1-4f03-8302-481779a4dcca,2023-09-06,P47,C10,17,129.45,2200.65,1659.02,541.63
9342a4f1-d995-4bae-b135-95e1fb8d3ff2,2024-09-21,P37,C25,9,454.18,4087.62,2616.21,1471.41
b4d4d9e0-19bf-4b76-b14e-91c2d573cee1,2024-01-11,P44,C39,15,270.77,4061.55,3552.03,509.52
2c31ca97-a690-481d-a3c0-14be261566ee,2023-10-28,P25,C37,11,298.09,3278.99,2536.86,742.13
3b826895-192b-4fb0-ab67-9513a0b9c837,2024-05-21,P22,C39,4,482.4,1929.6,1621.12,308.48
32f9fa59-3e4e-41d0-9b2d-74afc9eb3090,2024-05-12,P34,C64,4,375.84,1503.36,1003.18,500.18
312d84c3-06a0-4111-a8ac-6e8aedaa95e0,2024-07-25,P40,C31,15,349.03,5235.45,4622.39,613.06
c75d757b-8c30-48d3-88d3-bc6521579160,2024-02-23,P25,C4,8,298.09,2384.72,1808.99,575.73
5cb54969-92de-4a37-a871-a4f58d43946a,2023-07-17,P26,C84,19,176.94,3361.86,2177.14,1184.72
4bca8b3c-fa30-4dd8-affd-df709f47b647,2023-06-07,P50,C36,5,409.38,2046.9,1300.79,746.11
7efa3b79-b853-4dea-9ff3-463a09a6e5f8,2023-02-21,P19,C82,3,172.06,516.18,338.83,177.35
f32664bd-928f-46f9-8422-1902500d675f,2023-04-11,P13,C6,8,321.12,2568.96,2104.52,464.44
2c885f03-2194-4f58-a282-58e688d11997,2024-04-06,P7,C40,11,113.2,1245.2,765.58,479.62
18a87fb7-693c-46f8-ba1e-37a68f08111a,2024-02-01,P32,C8,10,407.19,4071.9,3580.65,491.25
717f86f4-0007-405c-8297-b960ac0fb39d,2023-03-31,P1,C64,3,201.44,604.32,517.26,87.06
a261fbf5-2421-4ceb-86bf-20482854a829,2023-03-06,P7,C72,2,113.2,226.4,199.0,27.4
6fa78ec2-297c-49d6-948c-3aaea9907877,2024-11-12,P47,C17,11,129.45,1423.95,962.8,461.15
d9a62ee7-a335-4bf1-9d78-dc5ad74ba40d,2023-01-18,P38,C95,15,283.61,4254.15,3802.93,451.22
de3fa76a-0107-49a3-ac84-ccc73b885e88,2024-01-08,P38,C51,2,283.61,567.22,444.8,122.42
398ed436-635b-4dd6-bdbe-070f40c93d61,2023-10-09,P36,C74,13,40.64,528.32,442.67,85.65
3c65cc97-65bc-4439-b3dc-3e95dda85961,2023-06-22,P8,C53,8,464.41,3715.28,2611.75,1103.53
8ca91145-3c43-44e8-9ba3-c43f4c19e5f2,2023-11-27,P13,C27,5,321.12,1605.6,1171.67,433.93
30d4ee02-71a1-4ed3-a197-812fb1a3cdf1,2023-07-29,P4,C60,13,470.45,6115.85,4506.5,1609.35
1463136a-f53e-4f3b-9e39-e196a531e68d,2023-02-12,P14,C71,11,19.64,216.04,179.92,36.12
0b41c6cd-fbe4-429e-973d-bbbaf182a5f4,2023-10-21,P23,C32,17,114.17,1940.89,1630.26,310.63
0645d663-795d-46ff-96d2-4c1b14b8d8b2,2024-04-17,P26,C3,7,176.94,1238.58,1056.91,181.67
30a342fb-3669-4dba-b231-49a6dffa25bc,2024-04-23,P2,C68,7,126.5,885.5,759.7,125.8
b80fc53f-3d1b-4ab0-a938-dedab1050dbe,2023-01-04,P50,C88,9,409.38,3684.42,3203.38,481.04
967553e0-bc44-4f77-81bd-c1cb4ef8a0b6,2024-01-25,P2,C16,18,126.5,2277.0,1952.57,324.43
e58b63e6-5081-4b72-8eb7-028250e98bdc,2024-02-26,P5,C97,5,424.62,2123.1,1457.86,665.24
bf61cbac-56e7-4f20-8170-c03e29514bc0,2024-12-16,P45,C77,7,17.14,119.98,93.94,26.04
a45806e6-c672-420d-90c2-9c34f7e94cbe,2023-04-09,P35,C1,13,69.48,903.24,589.73,313.51
ca30db7a-ac05-4113-95eb-a16446c0d34a,2023-01-09,P14,C43,10,19.64,196.4,122.86,73.54
4bdc209e-d5bd-4a18-82f8-d1a1d6e830f8,2023-10-25,P46,C65,9,14.43,129.87,110.06,19.81
0df6c568-5da3-40d9-91b1-bfdae38729cc,2024-09-19,P45,C38,12,17.14,205.68,156.94,48.74
b03362ed-4f19-4416-86af-2f45e0099281,2023-11-10,P50,C82,20,409.38,8187.6,5568.53,2619.07
c40e96b3-52e3-4742-88b6-96f48869cf54,2024-11-15,P23,C46,5,114.17,570.85,427.18,143.67
f674272a-9ba6-498e-96b4-73b48e57bcde,2024-10-13,P47,C75,7,129.45,906.15,558.25,347.9
223fb290-a505-4d66-8fc6-98783451f592,2023-07-21,P32,C25,8,407.19,3257.52,2322.84,934.68
bc6437cf-150f-4f13-9de0-0d680059796d,2023-08-30,P32,C39,6,407.19,2443.14,1602.98,840.16
c7d32a4f-2fcb-4823-a111-9a28ff8c1d2b,2024-09-25,P21,C83,6,243.02,1458.12,1117.33,340.79
c8bf87e9-8a02-43ac-ab23-767fbddcca13,2023-02-12,P35,C94,9,69.48,625.32,382.18,243.14
9bb14396-a9be-4fba-87b3-4f72b6014e49,2024-06-01,P10,C90,8,460.47,3683.76,2679.53,1004.23
69561938-3ca1-40a0-9381-2ef2669d7ec0,2024-03-26,P29,C54,15,407.12,6106.8,4243.78,1863.02
55e974a5-ad26-4825-945d-bf15c724d27a,2024-11-30,P11,C47,12,141.87,1702.44,1339.85,362.59
6771af33-70d7-45ed-8bed-9e69755fd9d6,2023-08-14,P5,C15,17,424.62,7218.54,5470.89,1747.65
d827c2f4-6b93-4668-a011-eef2072c21d9,2024-12-21,P29,C46,17,407.12,6921.04,5905.2,1015.84
3a34e5a6-ba22-4e85-aa69-f459af42f097,2023-04-28,P47,C12,16,129.45,2071.2,1724.89,346.31
30d7082a-0e53-44ca-ae97-f8e3c20debf3,2024-07-17,P11,C84,18,141.87,2553.66,1630.0,923.66
87d1a2a2-fe78-4ccc-a40e-d4c41eeeadf3,2024-07-05,P10,C54,2,460.47,920.94,609.67,311.27
9354d6cc-3f89-42a9-911d-daef549bf668,2023-12-15,P20,C15,5,471.96,2359.8,1990.87,368.93
f4f4f734-7614-4cf5-95b8-fb127e4b590f,2024-03-18,P39,C19,15,474.87,7123.05,6360.19,762.86
fc139a6a-f9d4-4545-88ca-c58fcbffbfcf,2024-05-23,P32,C63,6,407.19,2443.14,1799.13,644.01
a7989363-3088-47f5-89d3-d6449823be09,2023-02-25,P44,C76,19,270.77,5144.63,4365.76,778.87
0049cb7b-ff4e-449a-acc4-24cf56b10af7,2023-04-21,P1,C73,1,201.44,201.44,144.06,57.38
fa6fe0db-e385-4ecb-93f3-d555658f8a63,2023-03-08,P14,C26,15,19.64,294.6,193.51,101.09
c8a4199d-3650-4d58-ad60-bc4cad1cd1a5,2023-04-20,P16,C80,11,315.68,3472.48,2172.66,1299.82
97da5a76-7652-4fc9-ad62-16b207e7b798,2024-10-27,P18,C9,2,338.93,677.86,565.92,111.94
850853e8-1cc8-4f27-b484-bae845273d83,2024-03-06,P25,C24,7,298.09,2086.63,1604.89,481.74
cfa7aae3-128f-4320-b5de-d64ed74afabe,2023-06-23,P42,C36,11,154.43,1698.73,1163.53,535.2
b0863271-3631-4276-90a0-7051bbf7ee2e,2024-07-12,P42,C4,11,154.43,1698.73,1370.84,327.89
503a44d8-6f47-4fc4-af0f-79938ab6ca53,2024-11-17,P16,C83,1,315.68,315.68,190.18,125.5
f772165c-e286-45d3-99a4-11743a7441d0,2024-12-07,P42,C39,19,154.43,2934.17,2496.71,437.46
20ac98f3-a9fb-498a-a013-bbeb408b046f,2024-09-05,P2,C2,2,126.5,253.0,175.18,77.82
aca508f9-6f86-4a93-b00f-999e0b03929c,2023-06-20,P32,C38,7,407.19,2850.33,2000.75,849.58
540dbbf8-1ca1-4837-9749-8ff03cfb891d,2024-05-31,P34,C91,15,375.84,5637.6,3659.15,1978.45
73d7891e-aadb-41a1-acab-e321398d7de5,2023-08-19,P5,C77,18,424.62,7643.16,5260.82,2382.34
14fdc9fe-6b5b-48a1-ab36-a3f8c5c52e89,2024-08-28,P6,C64,16,418.17,6690.72,5565.42,1125.3
ad9dfbe1-e594-459f-98ef-8211c97134b8,2023-02-05,P22,C76,1,482.4,482.4,413.68,68.72
af41fa8a-b758-4db9-91ae-248b002c6adb,2024-09-05,P2,C4,16,126.5,2024.0,1586.78,437.22
4d3c55f7-83f8-41cb-94c7-d9d4725ab7b9,2023-09-08,P22,C84,3,482.4,1447.2,908.55,538.65
37376325-ded2-4fae-973c-7ada4d2a5a24,2023-01-10,P1,C28,1,201.44,201.44,149.0,52.44
54ce2fd3-91ac-4eea-94db-0c766b34a3d9,2023-11-14,P14,C87,17,19.64,333.88,237.62,96.26
a1826e8c-7293-4389-9eb3-ffcf6fea0435,2023-11-06,P31,C38,7,174.36,1220.52,946.47,274.05
1a6186b7-29b8-4636-9670-7f013a0a85bc,2023-08-15,P27,C21,8,38.39,307.12,220.73,86.39
00ff2b98-56b3-4804-b345-710dc96f4f50,2023-08-21,P27,C63,20,38.39,767.8,690.59,77.21
88b0dc16-5e2d-449b-aad5-f181d3f44e3a,2024-05-11,P1,C47,19,201.44,3827.36,2689.56,1137.8
fa2c1b71-6572-451d-a8ec-dd0558c761fe,2023-02-27,P29,C22,8,407.12,3256.96,2309.79,947.17
b4c16285-7b75-4a07-97a6-fa0a09e6c630,2024-09-08,P45,C19,13,17.14,222.82,168.1,54.72
905f2c7f-89a5-4453-bb03-dfa88e7da052,2023-10-29,P17,C18,3,27.34,82.02,55.42,26.6
469f2c36-5238-4d1b-8b29-fffe2d7ef56f,2024-08-18,P22,C90,16,482.4,7718.4,5297.6,2420.8
edeecffe-a03b-448d-91ef-d2b72de45585,2024-04-25,P40,C49,3,349.03,1047.09,835.48,211.61
3e4d1a07-6eae-4f7d-bc34-d5091b6a0a2e,2023-05-13,P3,C22,1,481.93,481.93,396.2,85.73
b43d197b-6654-4a36-8c97-616da2e6097e,2023-01-28,P39,C55,9,474.87,4273.83,3024.02,1249.81
434caa26-360b-4422-9bd5-bf70385f7280,2023-04-17,P4,C53,13,470.45,6115.85,4101.44,2014.41
e1add7b4-ecfd-4b7c-9f51-4c0df19bd273,2024-05-27,P42,C100,19,154.43,2934.17,2513.41,420.76
d07f4705-7a5c-451c-a8c5-ab48401949cb,2023-09-02,P34,C8,9,375.84,3382.56,2715.96,666.6
253eabe6-30ee-443e-8307-a405a9579927,2024-12-18,P19,C19,9,172.06,1548.54,1284.82,263.72
f28a3a13-b9d0-44a5-ad11-d67f79e1c5f6,2023-06-26,P3,C72,14,481.93,6747.02,4159.78,2587.24
850d24eb-33d2-474d-99e1-a5a77def2081,2023-06-21,P9,C81,15,151.15,2267.25,1645.42,621.83
df09f7e4-8fca-4420-b431-ef1a5f9a7e73,2024-08-18,P27,C16,13,38.39,499.07,344.9,154.17
58ca49a5-282e-4e69-a1b1-f6856ca10158,2023-07-04,P29,C87,3,407.12,1221.36,1072.14,149.22
cb698ef6-24cd-47a5-8c1a-13ddbb05d6d6,2023-04-30,P19,C27,15,172.06,2580.9,1713.04,867.86
fa442dec-eb81-4e74-8e08-49c5f6044f52,2023-10-18,P5,C85,5,424.62,2123.1,1589.97,533.13
e9e0c6a0-2856-40c0-b37f-e71a318e6df3,2023-10-29,P23,C62,19,114.17,2169.23,1603.75,565.48
41a0589b-d2b3-4e74-8b36-a71550f07674,2023-03-22,P26,C49,5,176.94,884.7,552.39,332.31
6ddc0a0e-6386-4eec-8868-2b44d48307b8,2023-03-01,P34,C7,1,375.84,375.84,290.22,85.62
3300f9b1-51ac-4b88-b894-fda04ba5522d,2023-10-25,P13,C94,9,321.12,2890.08,1753.19,1136.89
68f3c781-6d7a-44c9-b802-4610534555da,2024-01-12,P25,C61,17,298.09,5067.53,3419.77,1647.76
ca5db658-4705-429c-a3cd-dcc895bfa2bc,2023-02-24,P25,C79,2,298.09,596.18,501.44,94.74
5288f52e-f2a2-4922-8550-e4e00dcd08f1,2024-03-11,P12,C98,20,271.39,5427.8,4658.39,769.41
65434198-3c81-4eda-9c13-3c7d12a2e8e8,2023-02-25,P43,C41,7,101.05,707.35,476.89,230.46
72c00007-6504-4e2d-b80f-9082d5d6dccc,2024-08-28,P4,C60,4,470.45,1881.8,1434.14,447.66
200e060d-a3fa-46ee-b224-a70325f26fd1,2023-10-01,P31,C21,11,174.36,1917.96,1326.35,591.61
177dfe83-f0da-49e8-9c99-6e194c10e8be,2024-08-28,P41,C19,2,207.39,414.78,261.09,153.69
9871f011-e449-4e43-976d-a220bd524d8d,2023-08-13,P42,C87,3,154.43,463.29,361.09,102.2
ae4ef187-16be-44e7-be26-8a5b7de5bf6f,2023-10-28,P30,C71,6,496.78,2980.68,2202.89,777.79
2b0380f1-79c7-4411-9574-f726276a5228,2023-05-06,P2,C41,10,126.5,1265.0,883.83,381.17
84741eb5-88ee-4565-996e-0c33a5cf969d,2024-06-28,P48,C5,2,228.72,457.44,302.68,154.76
dda23d91-90ba-4c89-89fa-c47da75eab64,2023-01-26,P44,C88,19,270.77,5144.63,3659.74,1484.89
fa818dd4-d944-4836-bffa-680d98b20bb7,2024-09-26,P47,C15,19,129.45,2459.55,2037.66,421.89
7d522a5c-bed2-4b54-abe7-7f8740136fdd,2023-01-05,P9,C64,2,151.15,302.3,197.18,105.12
ff239943-74b9-40bc-96fb-b00769af3271,2024-10-27,P42,C30,3,154.43,463.29,405.18,58.11
4ab9e881-7f32-4409-b8f5-09af3c7d025f,2023-08-08,P3,C87,1,481.93,481.93,390.25,91.68
f8ecd415-afd2-4161-9302-6e1fd407035c,2023-06-29,P5,C2,8,424.62,3396.96,2836.67,560.29
0ab4f27d-ebec-4e9c-9470-aa3dbe6d5a0e,2024-10-21,P37,C30,20,454.18,9083.6,7018.69,2064.91
3efa9f9d-dd8e-4669-89fd-1f14491ed11f,2023-07-16,P7,C36,12,113.2,1358.4,1176.05,182.35
8e4233a9-1f45-421d-8db5-d1618824c0ae,2024-03-18,P45,C42,18,17.14,308.52,250.57,57.95
27ed7064-8ca4-4bcf-9b04-14454387c0b6,2023-12-26,P17,C9,12,27.34,328.08,256.74,71.34
b148b998-c5b8-41d3-845b-f15d5e7f90c6,2023-12-29,P24,C67,4,291.7,1166.8,817.09,349.71
eb8fcb5b-31b3-42c4-96d2-e9c432399093,2023-11-10,P37,C66,14,454.18,6358.52,4187.71,2170.81
a83ade0b-1d0e-4e35-bf20-32c3712f5451,2024-06-18,P32,C94,2,407.19,814.38,530.82,283.56
b97b0015-a57a-4780-a901-8d3f305adc88,2024-04-18,P45,C2,15,17.14,257.1,224.84,32.26
221694c1-7ee4-4490-82af-91e3b14a355f,2024-07-29,P31,C57,12,174.36,2092.32,1544.38,547.94
8348e90d-0754-4cef-bf51-8d7ba1f302f8,2023-07-21,P48,C71,1,228.72,228.72,174.58,54.14
7425a62f-478b-4097-9d03-2e1923c33e6c,2024-02-20,P34,C63,20,375.84,7516.8,4657.8,2859.0
7aa0175c-06cc-4d9d-abc9-0e6e6d290992,2024-02-13,P23,C56,10,114.17,1141.7,944.25,197.45
6125f4d1-1d73-4f17-8690-9a5183e8a39e,2024-02-25,P8,C48,17,464.41,7894.97,6611.17,1283.8
76f36c8c-c736-4b85-bb89-2c5312f3aace,2023-03-27,P44,C44,15,270.77,4061.55,2611.12,1450.43
979ee858-7d1d-4ce4-a772-0dae9a5100b2,2023-09-18,P14,C19,8,19.64,157.12,139.65,17.47
63c38d60-e89a-48ff-b078-8438bc4f4403,2023-05-27,P8,C57,4,464.41,1857.64,1377.73,479.91
c483053b-bba2-4d9c-abaf-69865df37ae3,2023-03-11,P33,C10,1,392.6,392.6,236.6,156.0
307f312d-b879-4c53-8d37-6c996e24a8fa,2023-09-05,P35,C1,13,69.48,903.24,797.02,106.22
b4223fe5-13ab-483d-9ce0-e5010025e2a5,2023-04-04,P20,C46,5,471.96,2359.8,1660.73,699.07
36514663-e2a5-4b01-9e8c-60ae2d72eb0c,2024-05-19,P10,C42,15,460.47,6907.05,5612.27,1294.78
4209bf68-22ca-4568-88d9-dd379cedcb6f,2024-11-28,P45,C54,14,17.14,239.96,147.02,92.94
49f4ae05-0983-4489-8da7-939e3ef51eb8,2023-12-27,P14,C32,1,19.64,19.64,17.05,2.59
9ca65d61-90bc-4eb0-abb3-0a04997bc93a,2023-04-29,P20,C34,16,471.96,7551.36,5844.11,1707.25
c125ef11-53bc-4471-a766-fc3fc37027c1,2024-08-28,P32,C79,11,407.19,4479.09,3468.6,1010.49
bb374a87-aee3-4094-8aa9-4ec61f970dd2,2023-10-24,P8,C43,13,464.41,6037.33,4515.9,1521.43
4979eedd-2097-47ef-91e4-4abf79787aa8,2024-05-03,P41,C97,18,207.39,3733.02,2726.68,1006.34
f2a21586-5ca0-44df-a485-d1ddbca4343e,2023-11-29,P34,C96,9,375.84,3382.56,2092.84,1289.72
fa307d91-d57d-4be3-a19c-a59f562f8257,2023-02-24,P46,C57,3,14.43,43.29,27.8,15.49
b8de3159-6464-4459-8eb2-34cd3038ae66,2023-08-20,P5,C97,10,424.62,4246.2,3113.52,1132.68
8139c63a-67aa-4a6d-971f-8559431e1505,2024-01-12,P39,C38,15,474.87,7123.05,6272.45,850.6
68eb25d4-ab36-4d9b-ad5a-718156cba678,2024-03-30,P18,C87,9,338.93,3050.37,2195.19,855.18
f0afc3b1-a242-4c5c-96ba-e5cec8ffe1b0,2024-08-24,P21,C49,7,243.02,1701.14,1291.15,409.99
005294ce-f7f9-4e8b-a6ff-439c3e60fb96,2024-02-04,P10,C92,9,460.47,4144.23,2849.08,1295.15
7fa8662b-02a3-406d-9c60-c9396dfa1be6,2024-01-22,P41,C92,10,207.39,2073.9,1664.58,409.32
6f0610d6-efb6-4e53-9e23-99fd612a6e83,2023-08-15,P38,C100,11,283.61,3119.71,2713.32,406.39
530b9c50-a9f7-40ed-b9e9-1b7211764b62,2024-08-28,P3,C76,19,481.93,9156.67,5819.99,3336.68
9f1adaaf-d019-4bbb-8291-734118ec6558,2024-07-29,P32,C14,8,407.19,3257.52,2266.56,990.96
254609f8-8859-40fe-871c-ad1ce360816b,2024-03-18,P23,C45,18,114.17,2055.06,1684.72,370.34
902d3dad-be38-4105-9fb5-c07d5ef182a9,2023-10-09,P31,C82,6,174.36,1046.16,690.99,355.17
a26bcbc3-d55c-40be-909f-90c4469fcb17,2023-06-13,P41,C51,14,207.39,2903.46,1894.63,1008.83
ea35d4cf-885e-496b-a4eb-ebb6572c6be7,2023-06-05,P9,C53,9,151.15,1360.35,1061.02,299.33
6f8821e1-8e5e-4061-ac16-3028bd243790,2024-12-22,P6,C51,20,418.17,8363.4,6057.3,2306.1
028c5c7d-0d99-4aba-81a5-368fa8d96a54,2023-06-22,P24,C82,7,291.7,2041.9,1359.07,682.83
b1960aa9-d4ab-4781-87f0-1acaa632387d,2023-09-22,P44,C23,3,270.77,812.31,556.99,255.32
d61d522f-478c-4959-9970-65acbfacbecd,2023-08-06,P28,C35,2,316.5,633.0,451.81,181.19
a11d6a08-93dd-41ca-8389-4e8fdcd2de92,2023-08-30,P30,C96,19,496.78,9438.82,7175.71,2263.11
d5552049-22c7-4417-8fb0-649a6c1eda0a,2023-05-04,P19,C52,3,172.06,516.18,411.62,104.56
e56eedde-d3f5-46b4-ae0d-a0ce0203ad6b,2024-05-02,P44,C13,16,270.77,4332.32,3799.57,532.75
a4b83088-1dc9-4630-9876-b2331d6e8ca8,2024-03-29,P5,C54,20,424.62,8492.4,6212.87,2279.53
